lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
14,511,1,2077-01-06,Quarta-feira,3.7,True
14,511,1,2077-01-07,Quinta-Feira,3.7,True
14,511,1,2077-01-08,Sexta-feira,3.7,True
14,511,1,2077-01-09,Sábado,3.7,True
14,511,1,2077-01-12,Terça-feira,0.0,False
14,511,1,2077-01-13,Quarta-feira,3.7,True
14,511,1,2077-01-14,Quinta-Feira,3.7,True
14,511,1,2077-01-15,Sexta-feira,3.7,True
14,511,1,2077-01-16,Sábado,3.7,True
14,511,1,2077-01-19,Terça-feira,0.0,False
14,511,1,2077-01-20,Quarta-feira,3.7,True
14,511,1,2077-01-21,Quinta-Feira,3.7,True
14,511,1,2077-01-22,Sexta-feira,3.7,True
14,511,1,2077-01-23,Sábado,3.7,True
14,511,1,2077-01-26,Terça-feira,0.0,False
14,511,1,2077-01-27,Quarta-feira,3.7,True
14,511,1,2077-01-28,Quinta-Feira,3.7,True
14,511,1,2077-01-29,Sexta-feira,3.7,True
14,511,1,2077-01-30,Sábado,3.7,True
12,512,5,2077-01-01,Sexta-feira,0.0,False
12,512,5,2077-01-02,Sábado,3.9000000000000004,True
12,512,5,2077-01-03,Domingo,3.9000000000000004,True
12,512,5,2077-01-05,Terça-feira,0.0,False
12,512,5,2077-01-06,Quarta-feira,3.9000000000000004,True
12,512,5,2077-01-08,Sexta-feira,0.0,False
12,512,5,2077-01-09,Sábado,3.9000000000000004,True
12,512,5,2077-01-10,Domingo,3.9000000000000004,True
12,512,5,2077-01-12,Terça-feira,0.0,False
12,512,5,2077-01-13,Quarta-feira,3.9000000000000004,True
12,512,5,2077-01-15,Sexta-feira,0.0,False
12,512,5,2077-01-16,Sábado,3.9000000000000004,True
12,512,5,2077-01-17,Domingo,3.9000000000000004,True
12,512,5,2077-01-19,Terça-feira,0.0,False
12,512,5,2077-01-20,Quarta-feira,3.9000000000000004,True
12,512,5,2077-01-22,Sexta-feira,0.0,False
12,512,5,2077-01-23,Sábado,3.9000000000000004,True
12,512,5,2077-01-26,Terça-feira,0.0,False
12,512,5,2077-01-27,Quarta-feira,3.9000000000000004,True
12,512,5,2077-01-29,Sexta-feira,0.0,False
12,512,5,2077-01-30,Sábado,3.9000000000000004,True
12,512,5,2077-01-31,Domingo,3.9000000000000004,True
51,513,4,2077-01-01,Sexta-feira,0.0,False
51,513,4,2077-01-02,Sábado,4.625,True
51,513,4,2077-01-03,Domingo,4.625,True
51,513,4,2077-01-04,Segunda-feira,4.625,True
51,513,4,2077-01-05,Terça-feira,4.625,True
51,513,4,2077-01-08,Sexta-feira,0.0,False
51,513,4,2077-01-09,Sábado,4.625,True
51,513,4,2077-01-10,Domingo,4.625,True
51,513,4,2077-01-11,Segunda-feira,4.625,True
51,513,4,2077-01-12,Terça-feira,4.625,True
51,513,4,2077-01-15,Sexta-feira,0.0,False
51,513,4,2077-01-16,Sábado,4.625,True
51,513,4,2077-01-17,Domingo,4.625,True
51,513,4,2077-01-18,Segunda-feira,4.625,True
51,513,4,2077-01-19,Terça-feira,4.625,True
51,513,4,2077-01-22,Sexta-feira,0.0,False
51,513,4,2077-01-23,Sábado,4.625,True
51,513,4,2077-01-25,Segunda-feira,4.625,True
51,513,4,2077-01-26,Terça-feira,4.625,True
51,513,4,2077-01-29,Sexta-feira,0.0,False
51,513,4,2077-01-30,Sábado,4.625,True
51,513,4,2077-01-31,Domingo,4.625,True
23,514,5,2077-01-02,Sábado,0.0,False
23,514,5,2077-01-04,Segunda-feira,0.0,False
23,514,5,2077-01-05,Terça-feira,5.2,True
23,514,5,2077-01-06,Quarta-feira,5.2,True
23,514,5,2077-01-07,Quinta-Feira,5.2,True
23,514,5,2077-01-09,Sábado,0.0,False
23,514,5,2077-01-11,Segunda-feira,0.0,False
23,514,5,2077-01-12,Terça-feira,5.2,True
23,514,5,2077-01-13,Quarta-feira,5.2,True
23,514,5,2077-01-14,Quinta-Feira,5.2,True
23,514,5,2077-01-16,Sábado,0.0,False
23,514,5,2077-01-18,Segunda-feira,0.0,False
23,514,5,2077-01-19,Terça-feira,5.2,True
23,514,5,2077-01-20,Quarta-feira,5.2,True
23,514,5,2077-01-21,Quinta-Feira,5.2,True
23,514,5,2077-01-23,Sábado,0.0,False
23,514,5,2077-01-25,Segunda-feira,0.0,False
23,514,5,2077-01-26,Terça-feira,5.2,True
23,514,5,2077-01-27,Quarta-feira,5.2,True
23,514,5,2077-01-28,Quinta-Feira,5.2,True
23,514,5,2077-01-30,Sábado,0.0,False
15,515,2,2077-01-01,Sexta-feira,4.07,True
15,515,2,2077-01-02,Sábado,4.07,True
15,515,2,2077-01-05,Terça-feira,0.0,False
15,515,2,2077-01-06,Quarta-feira,4.07,True
15,515,2,2077-01-07,Quinta-Feira,4.07,True
15,515,2,2077-01-08,Sexta-feira,4.07,True
15,515,2,2077-01-09,Sábado,4.07,True
15,515,2,2077-01-12,Terça-feira,0.0,False
15,515,2,2077-01-13,Quarta-feira,4.07,True
15,515,2,2077-01-14,Quinta-Feira,4.07,True
15,515,2,2077-01-15,Sexta-feira,4.07,True
15,515,2,2077-01-16,Sábado,4.07,True
15,515,2,2077-01-19,Terça-feira,0.0,False
15,515,2,2077-01-20,Quarta-feira,4.07,True
15,515,2,2077-01-21,Quinta-Feira,4.07,True
15,515,2,2077-01-22,Sexta-feira,4.07,True
15,515,2,2077-01-23,Sábado,4.07,True
15,515,2,2077-01-26,Terça-feira,0.0,False
15,515,2,2077-01-27,Quarta-feira,4.07,True
15,515,2,2077-01-28,Quinta-Feira,4.07,True
15,515,2,2077-01-29,Sexta-feira,4.07,True
15,515,2,2077-01-30,Sábado,4.07,True
28,516,4,2077-01-02,Sábado,0.0,False
28,516,4,2077-01-03,Domingo,3.75,True
28,516,4,2077-01-04,Segunda-feira,3.75,True
28,516,4,2077-01-06,Quarta-feira,0.0,False
28,516,4,2077-01-07,Quinta-Feira,3.75,True
28,516,4,2077-01-09,Sábado,0.0,False
28,516,4,2077-01-10,Domingo,3.75,True
28,516,4,2077-01-11,Segunda-feira,3.75,True
28,516,4,2077-01-13,Quarta-feira,0.0,False
28,516,4,2077-01-14,Quinta-Feira,3.75,True
28,516,4,2077-01-16,Sábado,0.0,False
28,516,4,2077-01-17,Domingo,3.75,True
28,516,4,2077-01-18,Segunda-feira,3.75,True
28,516,4,2077-01-20,Quarta-feira,0.0,False
28,516,4,2077-01-21,Quinta-Feira,3.75,True
28,516,4,2077-01-23,Sábado,0.0,False
28,516,4,2077-01-25,Segunda-feira,3.75,True
28,516,4,2077-01-27,Quarta-feira,0.0,False
28,516,4,2077-01-28,Quinta-Feira,3.75,True
28,516,4,2077-01-30,Sábado,0.0,False
28,516,4,2077-01-31,Domingo,3.75,True
34,517,3,2077-01-01,Sexta-feira,0.0,False
34,517,3,2077-01-02,Sábado,4.8,True
34,517,3,2077-01-03,Domingo,4.8,True
34,517,3,2077-01-05,Terça-feira,0.0,False
34,517,3,2077-01-06,Quarta-feira,4.8,True
34,517,3,2077-01-08,Sexta-feira,0.0,False
34,517,3,2077-01-09,Sábado,4.8,True
34,517,3,2077-01-10,Domingo,4.8,True
34,517,3,2077-01-12,Terça-feira,0.0,False
34,517,3,2077-01-13,Quarta-feira,4.8,True
34,517,3,2077-01-15,Sexta-feira,0.0,False
34,517,3,2077-01-16,Sábado,4.8,True
34,517,3,2077-01-17,Domingo,4.8,True
34,517,3,2077-01-19,Terça-feira,0.0,False
34,517,3,2077-01-20,Quarta-feira,4.8,True
34,517,3,2077-01-22,Sexta-feira,0.0,False
34,517,3,2077-01-23,Sábado,4.8,True
34,517,3,2077-01-26,Terça-feira,0.0,False
34,517,3,2077-01-27,Quarta-feira,4.8,True
34,517,3,2077-01-29,Sexta-feira,0.0,False
34,517,3,2077-01-30,Sábado,4.8,True
34,517,3,2077-01-31,Domingo,4.8,True
2,518,4,2077-01-01,Sexta-feira,0.0,False
2,518,4,2077-01-02,Sábado,4.625,True
2,518,4,2077-01-03,Domingo,4.625,True
2,518,4,2077-01-04,Segunda-feira,4.625,True
2,518,4,2077-01-05,Terça-feira,4.625,True
2,518,4,2077-01-08,Sexta-feira,0.0,False
2,518,4,2077-01-09,Sábado,4.625,True
2,518,4,2077-01-10,Domingo,4.625,True
2,518,4,2077-01-11,Segunda-feira,4.625,True
2,518,4,2077-01-12,Terça-feira,4.625,True
2,518,4,2077-01-15,Sexta-feira,0.0,False
2,518,4,2077-01-16,Sábado,4.625,True
2,518,4,2077-01-17,Domingo,4.625,True
2,518,4,2077-01-18,Segunda-feira,4.625,True
2,518,4,2077-01-19,Terça-feira,4.625,True
2,518,4,2077-01-22,Sexta-feira,0.0,False
2,518,4,2077-01-23,Sábado,4.625,True
2,518,4,2077-01-25,Segunda-feira,4.625,True
2,518,4,2077-01-26,Terça-feira,4.625,True
2,518,4,2077-01-29,Sexta-feira,0.0,False
2,518,4,2077-01-30,Sábado,4.625,True
2,518,4,2077-01-31,Domingo,4.625,True
32,519,3,2077-01-03,Domingo,0.0,False
32,519,3,2077-01-04,Segunda-feira,4.44,True
32,519,3,2077-01-05,Terça-feira,4.44,True
32,519,3,2077-01-06,Quarta-feira,4.44,True
32,519,3,2077-01-07,Quinta-Feira,4.44,True
32,519,3,2077-01-10,Domingo,0.0,False
32,519,3,2077-01-11,Segunda-feira,4.44,True
32,519,3,2077-01-12,Terça-feira,4.44,True
32,519,3,2077-01-13,Quarta-feira,4.44,True
32,519,3,2077-01-14,Quinta-Feira,4.44,True
32,519,3,2077-01-17,Domingo,0.0,False
32,519,3,2077-01-18,Segunda-feira,4.44,True
32,519,3,2077-01-19,Terça-feira,4.44,True
32,519,3,2077-01-20,Quarta-feira,4.44,True
32,519,3,2077-01-21,Quinta-Feira,4.44,True
32,519,3,2077-01-25,Segunda-feira,4.44,True
32,519,3,2077-01-26,Terça-feira,4.44,True
32,519,3,2077-01-27,Quarta-feira,4.44,True
32,519,3,2077-01-28,Quinta-Feira,4.44,True
32,519,3,2077-01-31,Domingo,0.0,False
23,520,3,2077-01-01,Sexta-feira,4.8,True
23,520,3,2077-01-03,Domingo,0.0,False
23,520,3,2077-01-04,Segunda-feira,4.8,True
23,520,3,2077-01-06,Quarta-feira,0.0,False
23,520,3,2077-01-07,Quinta-Feira,4.8,True
23,520,3,2077-01-08,Sexta-feira,4.8,True
23,520,3,2077-01-10,Domingo,0.0,False
23,520,3,2077-01-11,Segunda-feira,4.8,True
23,520,3,2077-01-13,Quarta-feira,0.0,False
23,520,3,2077-01-14,Quinta-Feira,4.8,True
23,520,3,2077-01-15,Sexta-feira,4.8,True
23,520,3,2077-01-17,Domingo,0.0,False
23,520,3,2077-01-18,Segunda-feira,4.8,True
23,520,3,2077-01-20,Quarta-feira,0.0,False
23,520,3,2077-01-21,Quinta-Feira,4.8,True
23,520,3,2077-01-22,Sexta-feira,4.8,True
23,520,3,2077-01-25,Segunda-feira,4.8,True
23,520,3,2077-01-27,Quarta-feira,0.0,False
23,520,3,2077-01-28,Quinta-Feira,4.8,True
23,520,3,2077-01-29,Sexta-feira,4.8,True
23,520,3,2077-01-31,Domingo,0.0,False
22,521,4,2077-01-01,Sexta-feira,5.0,True
22,521,4,2077-01-04,Segunda-feira,0.0,False
22,521,4,2077-01-05,Terça-feira,5.0,True
22,521,4,2077-01-06,Quarta-feira,5.0,True
22,521,4,2077-01-07,Quinta-Feira,5.0,True
22,521,4,2077-01-08,Sexta-feira,5.0,True
22,521,4,2077-01-11,Segunda-feira,0.0,False
22,521,4,2077-01-12,Terça-feira,5.0,True
22,521,4,2077-01-13,Quarta-feira,5.0,True
22,521,4,2077-01-14,Quinta-Feira,5.0,True
22,521,4,2077-01-15,Sexta-feira,5.0,True
22,521,4,2077-01-18,Segunda-feira,0.0,False
22,521,4,2077-01-19,Terça-feira,5.0,True
22,521,4,2077-01-20,Quarta-feira,5.0,True
22,521,4,2077-01-21,Quinta-Feira,5.0,True
22,521,4,2077-01-22,Sexta-feira,5.0,True
22,521,4,2077-01-25,Segunda-feira,0.0,False
22,521,4,2077-01-26,Terça-feira,5.0,True
22,521,4,2077-01-27,Quarta-feira,5.0,True
22,521,4,2077-01-28,Quinta-Feira,5.0,True
22,521,4,2077-01-29,Sexta-feira,5.0,True
51,522,3,2077-01-02,Sábado,0.0,False
51,522,3,2077-01-03,Domingo,4.44,True
51,522,3,2077-01-04,Segunda-feira,4.44,True
51,522,3,2077-01-06,Quarta-feira,0.0,False
51,522,3,2077-01-07,Quinta-Feira,4.44,True
51,522,3,2077-01-09,Sábado,0.0,False
51,522,3,2077-01-10,Domingo,4.44,True
51,522,3,2077-01-11,Segunda-feira,4.44,True
51,522,3,2077-01-13,Quarta-feira,0.0,False
51,522,3,2077-01-14,Quinta-Feira,4.44,True
51,522,3,2077-01-16,Sábado,0.0,False
51,522,3,2077-01-17,Domingo,4.44,True
51,522,3,2077-01-18,Segunda-feira,4.44,True
51,522,3,2077-01-20,Quarta-feira,0.0,False
51,522,3,2077-01-21,Quinta-Feira,4.44,True
51,522,3,2077-01-23,Sábado,0.0,False
51,522,3,2077-01-25,Segunda-feira,4.44,True
51,522,3,2077-01-27,Quarta-feira,0.0,False
51,522,3,2077-01-28,Quinta-Feira,4.44,True
51,522,3,2077-01-30,Sábado,0.0,False
51,522,3,2077-01-31,Domingo,4.44,True
25,523,3,2077-01-02,Sábado,0.0,False
25,523,3,2077-01-03,Domingo,3.5999999999999996,True
25,523,3,2077-01-04,Segunda-feira,3.5999999999999996,True
25,523,3,2077-01-05,Terça-feira,3.5999999999999996,True
25,523,3,2077-01-06,Quarta-feira,3.5999999999999996,True
25,523,3,2077-01-09,Sábado,0.0,False
25,523,3,2077-01-10,Domingo,3.5999999999999996,True
25,523,3,2077-01-11,Segunda-feira,3.5999999999999996,True
25,523,3,2077-01-12,Terça-feira,3.5999999999999996,True
25,523,3,2077-01-13,Quarta-feira,3.5999999999999996,True
25,523,3,2077-01-16,Sábado,0.0,False
25,523,3,2077-01-17,Domingo,3.5999999999999996,True
25,523,3,2077-01-18,Segunda-feira,3.5999999999999996,True
25,523,3,2077-01-19,Terça-feira,3.5999999999999996,True
25,523,3,2077-01-20,Quarta-feira,3.5999999999999996,True
25,523,3,2077-01-23,Sábado,0.0,False
25,523,3,2077-01-25,Segunda-feira,3.5999999999999996,True
25,523,3,2077-01-26,Terça-feira,3.5999999999999996,True
25,523,3,2077-01-27,Quarta-feira,3.5999999999999996,True
25,523,3,2077-01-30,Sábado,0.0,False
25,523,3,2077-01-31,Domingo,3.5999999999999996,True
58,524,2,2077-01-01,Sexta-feira,4.07,True
58,524,2,2077-01-02,Sábado,4.07,True
58,524,2,2077-01-03,Domingo,4.07,True
58,524,2,2077-01-05,Terça-feira,0.0,False
58,524,2,2077-01-07,Quinta-Feira,0.0,False
58,524,2,2077-01-08,Sexta-feira,4.07,True
58,524,2,2077-01-09,Sábado,4.07,True
58,524,2,2077-01-10,Domingo,4.07,True
58,524,2,2077-01-12,Terça-feira,0.0,False
58,524,2,2077-01-14,Quinta-Feira,0.0,False
58,524,2,2077-01-15,Sexta-feira,4.07,True
58,524,2,2077-01-16,Sábado,4.07,True
58,524,2,2077-01-17,Domingo,4.07,True
58,524,2,2077-01-19,Terça-feira,0.0,False
58,524,2,2077-01-21,Quinta-Feira,0.0,False
58,524,2,2077-01-22,Sexta-feira,4.07,True
58,524,2,2077-01-23,Sábado,4.07,True
58,524,2,2077-01-26,Terça-feira,0.0,False
58,524,2,2077-01-28,Quinta-Feira,0.0,False
58,524,2,2077-01-29,Sexta-feira,4.07,True
58,524,2,2077-01-30,Sábado,4.07,True
58,524,2,2077-01-31,Domingo,4.07,True
22,525,5,2077-01-01,Sexta-feira,5.2,True
22,525,5,2077-01-02,Sábado,5.2,True
22,525,5,2077-01-03,Domingo,5.2,True
22,525,5,2077-01-04,Segunda-feira,5.2,True
22,525,5,2077-01-07,Quinta-Feira,0.0,False
22,525,5,2077-01-08,Sexta-feira,5.2,True
22,525,5,2077-01-09,Sábado,5.2,True
22,525,5,2077-01-10,Domingo,5.2,True
22,525,5,2077-01-11,Segunda-feira,5.2,True
22,525,5,2077-01-14,Quinta-Feira,0.0,False
22,525,5,2077-01-15,Sexta-feira,5.2,True
22,525,5,2077-01-16,Sábado,5.2,True
22,525,5,2077-01-17,Domingo,5.2,True
22,525,5,2077-01-18,Segunda-feira,5.2,True
22,525,5,2077-01-21,Quinta-Feira,0.0,False
22,525,5,2077-01-22,Sexta-feira,5.2,True
22,525,5,2077-01-23,Sábado,5.2,True
22,525,5,2077-01-25,Segunda-feira,5.2,True
22,525,5,2077-01-28,Quinta-Feira,0.0,False
22,525,5,2077-01-29,Sexta-feira,5.2,True
22,525,5,2077-01-30,Sábado,5.2,True
22,525,5,2077-01-31,Domingo,5.2,True
58,526,5,2077-01-01,Sexta-feira,4.8100000000000005,True
58,526,5,2077-01-03,Domingo,0.0,False
58,526,5,2077-01-05,Terça-feira,0.0,False
58,526,5,2077-01-06,Quarta-feira,4.8100000000000005,True
58,526,5,2077-01-07,Quinta-Feira,4.8100000000000005,True
58,526,5,2077-01-08,Sexta-feira,4.8100000000000005,True
58,526,5,2077-01-10,Domingo,0.0,False
58,526,5,2077-01-12,Terça-feira,0.0,False
58,526,5,2077-01-13,Quarta-feira,4.8100000000000005,True
58,526,5,2077-01-14,Quinta-Feira,4.8100000000000005,True
58,526,5,2077-01-15,Sexta-feira,4.8100000000000005,True
58,526,5,2077-01-17,Domingo,0.0,False
58,526,5,2077-01-19,Terça-feira,0.0,False
58,526,5,2077-01-20,Quarta-feira,4.8100000000000005,True
58,526,5,2077-01-21,Quinta-Feira,4.8100000000000005,True
58,526,5,2077-01-22,Sexta-feira,4.8100000000000005,True
58,526,5,2077-01-26,Terça-feira,0.0,False
58,526,5,2077-01-27,Quarta-feira,4.8100000000000005,True
58,526,5,2077-01-28,Quinta-Feira,4.8100000000000005,True
58,526,5,2077-01-29,Sexta-feira,4.8100000000000005,True
58,526,5,2077-01-31,Domingo,0.0,False
58,527,2,2077-01-02,Sábado,0.0,False
58,527,2,2077-01-03,Domingo,4.4,True
58,527,2,2077-01-04,Segunda-feira,4.4,True
58,527,2,2077-01-05,Terça-feira,4.4,True
58,527,2,2077-01-06,Quarta-feira,4.4,True
58,527,2,2077-01-09,Sábado,0.0,False
58,527,2,2077-01-10,Domingo,4.4,True
58,527,2,2077-01-11,Segunda-feira,4.4,True
58,527,2,2077-01-12,Terça-feira,4.4,True
58,527,2,2077-01-13,Quarta-feira,4.4,True
58,527,2,2077-01-16,Sábado,0.0,False
58,527,2,2077-01-17,Domingo,4.4,True
58,527,2,2077-01-18,Segunda-feira,4.4,True
58,527,2,2077-01-19,Terça-feira,4.4,True
58,527,2,2077-01-20,Quarta-feira,4.4,True
58,527,2,2077-01-23,Sábado,0.0,False
58,527,2,2077-01-25,Segunda-feira,4.4,True
58,527,2,2077-01-26,Terça-feira,4.4,True
58,527,2,2077-01-27,Quarta-feira,4.4,True
58,527,2,2077-01-30,Sábado,0.0,False
58,527,2,2077-01-31,Domingo,4.4,True
22,528,4,2077-01-01,Sexta-feira,0.0,False
22,528,4,2077-01-02,Sábado,5.0,True
22,528,4,2077-01-03,Domingo,5.0,True
22,528,4,2077-01-05,Terça-feira,0.0,False
22,528,4,2077-01-06,Quarta-feira,5.0,True
22,528,4,2077-01-08,Sexta-feira,0.0,False
22,528,4,2077-01-09,Sábado,5.0,True
22,528,4,2077-01-10,Domingo,5.0,True
22,528,4,2077-01-12,Terça-feira,0.0,False
22,528,4,2077-01-13,Quarta-feira,5.0,True
22,528,4,2077-01-15,Sexta-feira,0.0,False
22,528,4,2077-01-16,Sábado,5.0,True
22,528,4,2077-01-17,Domingo,5.0,True
22,528,4,2077-01-19,Terça-feira,0.0,False
22,528,4,2077-01-20,Quarta-feira,5.0,True
22,528,4,2077-01-22,Sexta-feira,0.0,False
22,528,4,2077-01-23,Sábado,5.0,True
22,528,4,2077-01-26,Terça-feira,0.0,False
22,528,4,2077-01-27,Quarta-feira,5.0,True
22,528,4,2077-01-29,Sexta-feira,0.0,False
22,528,4,2077-01-30,Sábado,5.0,True
22,528,4,2077-01-31,Domingo,5.0,True
49,529,1,2077-01-01,Sexta-feira,0.0,False
49,529,1,2077-01-02,Sábado,3.0,True
49,529,1,2077-01-03,Domingo,3.0,True
49,529,1,2077-01-04,Segunda-feira,3.0,True
49,529,1,2077-01-06,Quarta-feira,0.0,False
49,529,1,2077-01-08,Sexta-feira,0.0,False
49,529,1,2077-01-09,Sábado,3.0,True
49,529,1,2077-01-10,Domingo,3.0,True
49,529,1,2077-01-11,Segunda-feira,3.0,True
49,529,1,2077-01-13,Quarta-feira,0.0,False
49,529,1,2077-01-15,Sexta-feira,0.0,False
49,529,1,2077-01-16,Sábado,3.0,True
49,529,1,2077-01-17,Domingo,3.0,True
49,529,1,2077-01-18,Segunda-feira,3.0,True
49,529,1,2077-01-20,Quarta-feira,0.0,False
49,529,1,2077-01-22,Sexta-feira,0.0,False
49,529,1,2077-01-23,Sábado,3.0,True
49,529,1,2077-01-25,Segunda-feira,3.0,True
49,529,1,2077-01-27,Quarta-feira,0.0,False
49,529,1,2077-01-29,Sexta-feira,0.0,False
49,529,1,2077-01-30,Sábado,3.0,True
49,529,1,2077-01-31,Domingo,3.0,True
52,530,1,2077-01-01,Sexta-feira,4.0,True
52,530,1,2077-01-02,Sábado,4.0,True
52,530,1,2077-01-03,Domingo,4.0,True
52,530,1,2077-01-06,Quarta-feira,0.0,False
52,530,1,2077-01-07,Quinta-Feira,4.0,True
52,530,1,2077-01-08,Sexta-feira,4.0,True
52,530,1,2077-01-09,Sábado,4.0,True
52,530,1,2077-01-10,Domingo,4.0,True
52,530,1,2077-01-13,Quarta-feira,0.0,False
52,530,1,2077-01-14,Quinta-Feira,4.0,True
52,530,1,2077-01-15,Sexta-feira,4.0,True
52,530,1,2077-01-16,Sábado,4.0,True
52,530,1,2077-01-17,Domingo,4.0,True
52,530,1,2077-01-20,Quarta-feira,0.0,False
52,530,1,2077-01-21,Quinta-Feira,4.0,True
52,530,1,2077-01-22,Sexta-feira,4.0,True
52,530,1,2077-01-23,Sábado,4.0,True
52,530,1,2077-01-27,Quarta-feira,0.0,False
52,530,1,2077-01-28,Quinta-Feira,4.0,True
52,530,1,2077-01-29,Sexta-feira,4.0,True
52,530,1,2077-01-30,Sábado,4.0,True
52,530,1,2077-01-31,Domingo,4.0,True
42,531,1,2077-01-02,Sábado,0.0,False
42,531,1,2077-01-03,Domingo,4.0,True
42,531,1,2077-01-04,Segunda-feira,4.0,True
42,531,1,2077-01-05,Terça-feira,4.0,True
42,531,1,2077-01-07,Quinta-Feira,0.0,False
42,531,1,2077-01-09,Sábado,0.0,False
42,531,1,2077-01-10,Domingo,4.0,True
42,531,1,2077-01-11,Segunda-feira,4.0,True
42,531,1,2077-01-12,Terça-feira,4.0,True
42,531,1,2077-01-14,Quinta-Feira,0.0,False
42,531,1,2077-01-16,Sábado,0.0,False
42,531,1,2077-01-17,Domingo,4.0,True
42,531,1,2077-01-18,Segunda-feira,4.0,True
42,531,1,2077-01-19,Terça-feira,4.0,True
42,531,1,2077-01-21,Quinta-Feira,0.0,False
42,531,1,2077-01-23,Sábado,0.0,False
42,531,1,2077-01-25,Segunda-feira,4.0,True
42,531,1,2077-01-26,Terça-feira,4.0,True
42,531,1,2077-01-28,Quinta-Feira,0.0,False
42,531,1,2077-01-30,Sábado,0.0,False
42,531,1,2077-01-31,Domingo,4.0,True
6,532,2,2077-01-01,Sexta-feira,3.3000000000000003,True
6,532,2,2077-01-02,Sábado,3.3000000000000003,True
6,532,2,2077-01-04,Segunda-feira,0.0,False
6,532,2,2077-01-06,Quarta-feira,0.0,False
6,532,2,2077-01-07,Quinta-Feira,3.3000000000000003,True
6,532,2,2077-01-08,Sexta-feira,3.3000000000000003,True
6,532,2,2077-01-09,Sábado,3.3000000000000003,True
6,532,2,2077-01-11,Segunda-feira,0.0,False
6,532,2,2077-01-13,Quarta-feira,0.0,False
6,532,2,2077-01-14,Quinta-Feira,3.3000000000000003,True
6,532,2,2077-01-15,Sexta-feira,3.3000000000000003,True
6,532,2,2077-01-16,Sábado,3.3000000000000003,True
6,532,2,2077-01-18,Segunda-feira,0.0,False
6,532,2,2077-01-20,Quarta-feira,0.0,False
6,532,2,2077-01-21,Quinta-Feira,3.3000000000000003,True
6,532,2,2077-01-22,Sexta-feira,3.3000000000000003,True
6,532,2,2077-01-23,Sábado,3.3000000000000003,True
6,532,2,2077-01-25,Segunda-feira,0.0,False
6,532,2,2077-01-27,Quarta-feira,0.0,False
6,532,2,2077-01-28,Quinta-Feira,3.3000000000000003,True
6,532,2,2077-01-29,Sexta-feira,3.3000000000000003,True
6,532,2,2077-01-30,Sábado,3.3000000000000003,True
15,533,2,2077-01-01,Sexta-feira,4.4,True
15,533,2,2077-01-02,Sábado,4.4,True
15,533,2,2077-01-03,Domingo,4.4,True
15,533,2,2077-01-04,Segunda-feira,4.4,True
15,533,2,2077-01-07,Quinta-Feira,0.0,False
15,533,2,2077-01-08,Sexta-feira,4.4,True
15,533,2,2077-01-09,Sábado,4.4,True
15,533,2,2077-01-10,Domingo,4.4,True
15,533,2,2077-01-11,Segunda-feira,4.4,True
15,533,2,2077-01-14,Quinta-Feira,0.0,False
15,533,2,2077-01-15,Sexta-feira,4.4,True
15,533,2,2077-01-16,Sábado,4.4,True
15,533,2,2077-01-17,Domingo,4.4,True
15,533,2,2077-01-18,Segunda-feira,4.4,True
15,533,2,2077-01-21,Quinta-Feira,0.0,False
15,533,2,2077-01-22,Sexta-feira,4.4,True
15,533,2,2077-01-23,Sábado,4.4,True
15,533,2,2077-01-25,Segunda-feira,4.4,True
15,533,2,2077-01-28,Quinta-Feira,0.0,False
15,533,2,2077-01-29,Sexta-feira,4.4,True
15,533,2,2077-01-30,Sábado,4.4,True
15,533,2,2077-01-31,Domingo,4.4,True
54,534,3,2077-01-01,Sexta-feira,3.5999999999999996,True
54,534,3,2077-01-04,Segunda-feira,0.0,False
54,534,3,2077-01-05,Terça-feira,3.5999999999999996,True
54,534,3,2077-01-06,Quarta-feira,3.5999999999999996,True
54,534,3,2077-01-07,Quinta-Feira,3.5999999999999996,True
54,534,3,2077-01-08,Sexta-feira,3.5999999999999996,True
54,534,3,2077-01-11,Segunda-feira,0.0,False
54,534,3,2077-01-12,Terça-feira,3.5999999999999996,True
54,534,3,2077-01-13,Quarta-feira,3.5999999999999996,True
54,534,3,2077-01-14,Quinta-Feira,3.5999999999999996,True
54,534,3,2077-01-15,Sexta-feira,3.5999999999999996,True
54,534,3,2077-01-18,Segunda-feira,0.0,False
54,534,3,2077-01-19,Terça-feira,3.5999999999999996,True
54,534,3,2077-01-20,Quarta-feira,3.5999999999999996,True
54,534,3,2077-01-21,Quinta-Feira,3.5999999999999996,True
54,534,3,2077-01-22,Sexta-feira,3.5999999999999996,True
54,534,3,2077-01-25,Segunda-feira,0.0,False
54,534,3,2077-01-26,Terça-feira,3.5999999999999996,True
54,534,3,2077-01-27,Quarta-feira,3.5999999999999996,True
54,534,3,2077-01-28,Quinta-Feira,3.5999999999999996,True
54,534,3,2077-01-29,Sexta-feira,3.5999999999999996,True
43,535,1,2077-01-01,Sexta-feira,3.0,True
43,535,1,2077-01-02,Sábado,3.0,True
43,535,1,2077-01-03,Domingo,3.0,True
43,535,1,2077-01-04,Segunda-feira,3.0,True
43,535,1,2077-01-07,Quinta-Feira,0.0,False
43,535,1,2077-01-08,Sexta-feira,3.0,True
43,535,1,2077-01-09,Sábado,3.0,True
43,535,1,2077-01-10,Domingo,3.0,True
43,535,1,2077-01-11,Segunda-feira,3.0,True
