,lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
16703,8,539,1,2077-01-26,Terça-feira,3.0,True
16704,8,539,1,2077-01-27,Quarta-feira,0.0,False
16705,8,539,1,2077-01-28,Quinta-feira,3.0,True
16706,8,539,1,2077-01-29,Sexta-feira,3.0,True
16707,8,539,1,2077-01-30,Sábado,3.0,True
16708,8,539,1,2077-01-31,Domingo,0.0,False
16709,53,540,1,2077-01-01,Sexta-feira,3.7,True
16710,53,540,1,2077-01-02,Sábado,0.0,False
16711,53,540,1,2077-01-03,Domingo,0.0,False
16712,53,540,1,2077-01-04,Segunda-feira,3.7,True
16713,53,540,1,2077-01-05,Terça-feira,3.7,True
16714,53,540,1,2077-01-06,Quarta-feira,3.7,True
16715,53,540,1,2077-01-07,Quinta-feira,3.7,True
16716,53,540,1,2077-01-08,Sexta-feira,3.7,True
16717,53,540,1,2077-01-09,Sábado,0.0,False
16718,53,540,1,2077-01-10,Domingo,0.0,False
16719,53,540,1,2077-01-11,Segunda-feira,3.7,True
16720,53,540,1,2077-01-12,Terça-feira,3.7,True
16721,53,540,1,2077-01-13,Quarta-feira,3.7,True
16722,53,540,1,2077-01-14,Quinta-feira,3.7,True
16723,53,540,1,2077-01-15,Sexta-feira,3.7,True
16724,53,540,1,2077-01-16,Sábado,0.0,False
16725,53,540,1,2077-01-17,Domingo,0.0,False
16726,53,540,1,2077-01-18,Segunda-feira,3.7,True
16727,53,540,1,2077-01-19,Terça-feira,3.7,True
16728,53,540,1,2077-01-20,Quarta-feira,3.7,True
16729,53,540,1,2077-01-21,Quinta-feira,3.7,True
16730,53,540,1,2077-01-22,Sexta-feira,3.7,True
16731,53,540,1,2077-01-23,Sábado,0.0,False
16732,53,540,1,2077-01-24,Domingo,0.0,False
16733,53,540,1,2077-01-25,Segunda-feira,3.7,True
16734,53,540,1,2077-01-26,Terça-feira,3.7,True
16735,53,540,1,2077-01-27,Quarta-feira,3.7,True
16736,53,540,1,2077-01-28,Quinta-feira,3.7,True
16737,53,540,1,2077-01-29,Sexta-feira,3.7,True
16738,53,540,1,2077-01-30,Sábado,0.0,False
16739,53,540,1,2077-01-31,Domingo,0.0,False
16740,60,541,2,2077-01-01,Sexta-feira,4.4,True
16741,60,541,2,2077-01-02,Sábado,0.0,False
16742,60,541,2,2077-01-03,Domingo,4.4,True
16743,60,541,2,2077-01-04,Segunda-feira,4.4,True
16744,60,541,2,2077-01-05,Terça-feira,4.4,True
16745,60,541,2,2077-01-06,Quarta-feira,4.4,True
16746,60,541,2,2077-01-07,Quinta-feira,0.0,False
16747,60,541,2,2077-01-08,Sexta-feira,4.4,True
16748,60,541,2,2077-01-09,Sábado,0.0,False
16749,60,541,2,2077-01-10,Domingo,4.4,True
16750,60,541,2,2077-01-11,Segunda-feira,4.4,True
16751,60,541,2,2077-01-12,Terça-feira,4.4,True
16752,60,541,2,2077-01-13,Quarta-feira,4.4,True
16753,60,541,2,2077-01-14,Quinta-feira,0.0,False
16754,60,541,2,2077-01-15,Sexta-feira,4.4,True
16755,60,541,2,2077-01-16,Sábado,0.0,False
16756,60,541,2,2077-01-17,Domingo,4.4,True
16757,60,541,2,2077-01-18,Segunda-feira,4.4,True
16758,60,541,2,2077-01-19,Terça-feira,4.4,True
16759,60,541,2,2077-01-20,Quarta-feira,4.4,True
16760,60,541,2,2077-01-21,Quinta-feira,0.0,False
16761,60,541,2,2077-01-22,Sexta-feira,4.4,True
16762,60,541,2,2077-01-23,Sábado,0.0,False
16763,60,541,2,2077-01-24,Domingo,0.0,False
16764,60,541,2,2077-01-25,Segunda-feira,4.4,True
16765,60,541,2,2077-01-26,Terça-feira,4.4,True
16766,60,541,2,2077-01-27,Quarta-feira,4.4,True
16767,60,541,2,2077-01-28,Quinta-feira,0.0,False
16768,60,541,2,2077-01-29,Sexta-feira,4.4,True
16769,60,541,2,2077-01-30,Sábado,0.0,False
16770,60,541,2,2077-01-31,Domingo,4.4,True
16771,44,542,2,2077-01-01,Sexta-feira,0.0,False
16772,44,542,2,2077-01-02,Sábado,0.0,False
16773,44,542,2,2077-01-03,Domingo,4.07,True
16774,44,542,2,2077-01-04,Segunda-feira,4.07,True
16775,44,542,2,2077-01-05,Terça-feira,4.07,True
16776,44,542,2,2077-01-06,Quarta-feira,4.07,True
16777,44,542,2,2077-01-07,Quinta-feira,4.07,True
16778,44,542,2,2077-01-08,Sexta-feira,0.0,False
16779,44,542,2,2077-01-09,Sábado,0.0,False
16780,44,542,2,2077-01-10,Domingo,4.07,True
16781,44,542,2,2077-01-11,Segunda-feira,4.07,True
16782,44,542,2,2077-01-12,Terça-feira,4.07,True
16783,44,542,2,2077-01-13,Quarta-feira,4.07,True
16784,44,542,2,2077-01-14,Quinta-feira,4.07,True
16785,44,542,2,2077-01-15,Sexta-feira,0.0,False
16786,44,542,2,2077-01-16,Sábado,0.0,False
16787,44,542,2,2077-01-17,Domingo,4.07,True
16788,44,542,2,2077-01-18,Segunda-feira,4.07,True
16789,44,542,2,2077-01-19,Terça-feira,4.07,True
16790,44,542,2,2077-01-20,Quarta-feira,4.07,True
16791,44,542,2,2077-01-21,Quinta-feira,4.07,True
16792,44,542,2,2077-01-22,Sexta-feira,0.0,False
16793,44,542,2,2077-01-23,Sábado,0.0,False
16794,44,542,2,2077-01-24,Domingo,0.0,False
16795,44,542,2,2077-01-25,Segunda-feira,4.07,True
16796,44,542,2,2077-01-26,Terça-feira,4.07,True
16797,44,542,2,2077-01-27,Quarta-feira,4.07,True
16798,44,542,2,2077-01-28,Quinta-feira,4.07,True
16799,44,542,2,2077-01-29,Sexta-feira,0.0,False
16800,44,542,2,2077-01-30,Sábado,0.0,False
16801,44,542,2,2077-01-31,Domingo,4.07,True
16802,44,543,2,2077-01-01,Sexta-feira,3.3000000000000003,True
16803,44,543,2,2077-01-02,Sábado,3.3000000000000003,True
16804,44,543,2,2077-01-03,Domingo,3.3000000000000003,True
16805,44,543,2,2077-01-04,Segunda-feira,0.0,False
16806,44,543,2,2077-01-05,Terça-feira,0.0,False
16807,44,543,2,2077-01-06,Quarta-feira,3.3000000000000003,True
16808,44,543,2,2077-01-07,Quinta-feira,3.3000000000000003,True
16809,44,543,2,2077-01-08,Sexta-feira,3.3000000000000003,True
16810,44,543,2,2077-01-09,Sábado,3.3000000000000003,True
16811,44,543,2,2077-01-10,Domingo,3.3000000000000003,True
16812,44,543,2,2077-01-11,Segunda-feira,0.0,False
16813,44,543,2,2077-01-12,Terça-feira,0.0,False
16814,44,543,2,2077-01-13,Quarta-feira,3.3000000000000003,True
16815,44,543,2,2077-01-14,Quinta-feira,3.3000000000000003,True
16816,44,543,2,2077-01-15,Sexta-feira,3.3000000000000003,True
16817,44,543,2,2077-01-16,Sábado,3.3000000000000003,True
16818,44,543,2,2077-01-17,Domingo,3.3000000000000003,True
16819,44,543,2,2077-01-18,Segunda-feira,0.0,False
16820,44,543,2,2077-01-19,Terça-feira,0.0,False
16821,44,543,2,2077-01-20,Quarta-feira,3.3000000000000003,True
16822,44,543,2,2077-01-21,Quinta-feira,3.3000000000000003,True
16823,44,543,2,2077-01-22,Sexta-feira,3.3000000000000003,True
16824,44,543,2,2077-01-23,Sábado,3.3000000000000003,True
16825,44,543,2,2077-01-24,Domingo,0.0,False
16826,44,543,2,2077-01-25,Segunda-feira,0.0,False
16827,44,543,2,2077-01-26,Terça-feira,0.0,False
16828,44,543,2,2077-01-27,Quarta-feira,3.3000000000000003,True
16829,44,543,2,2077-01-28,Quinta-feira,3.3000000000000003,True
16830,44,543,2,2077-01-29,Sexta-feira,3.3000000000000003,True
16831,44,543,2,2077-01-30,Sábado,3.3000000000000003,True
16832,44,543,2,2077-01-31,Domingo,3.3000000000000003,True
16833,5,544,5,2077-01-01,Sexta-feira,4.8100000000000005,True
16834,5,544,5,2077-01-02,Sábado,4.8100000000000005,True
16835,5,544,5,2077-01-03,Domingo,4.8100000000000005,True
16836,5,544,5,2077-01-04,Segunda-feira,4.8100000000000005,True
16837,5,544,5,2077-01-05,Terça-feira,0.0,False
16838,5,544,5,2077-01-06,Quarta-feira,0.0,False
16839,5,544,5,2077-01-07,Quinta-feira,4.8100000000000005,True
16840,5,544,5,2077-01-08,Sexta-feira,4.8100000000000005,True
16841,5,544,5,2077-01-09,Sábado,4.8100000000000005,True
16842,5,544,5,2077-01-10,Domingo,4.8100000000000005,True
16843,5,544,5,2077-01-11,Segunda-feira,4.8100000000000005,True
16844,5,544,5,2077-01-12,Terça-feira,0.0,False
16845,5,544,5,2077-01-13,Quarta-feira,0.0,False
16846,5,544,5,2077-01-14,Quinta-feira,4.8100000000000005,True
16847,5,544,5,2077-01-15,Sexta-feira,4.8100000000000005,True
16848,5,544,5,2077-01-16,Sábado,4.8100000000000005,True
16849,5,544,5,2077-01-17,Domingo,4.8100000000000005,True
16850,5,544,5,2077-01-18,Segunda-feira,4.8100000000000005,True
16851,5,544,5,2077-01-19,Terça-feira,0.0,False
16852,5,544,5,2077-01-20,Quarta-feira,0.0,False
16853,5,544,5,2077-01-21,Quinta-feira,4.8100000000000005,True
16854,5,544,5,2077-01-22,Sexta-feira,4.8100000000000005,True
16855,5,544,5,2077-01-23,Sábado,4.8100000000000005,True
16856,5,544,5,2077-01-24,Domingo,0.0,False
16857,5,544,5,2077-01-25,Segunda-feira,4.8100000000000005,True
16858,5,544,5,2077-01-26,Terça-feira,0.0,False
16859,5,544,5,2077-01-27,Quarta-feira,0.0,False
16860,5,544,5,2077-01-28,Quinta-feira,4.8100000000000005,True
16861,5,544,5,2077-01-29,Sexta-feira,4.8100000000000005,True
16862,5,544,5,2077-01-30,Sábado,4.8100000000000005,True
16863,5,544,5,2077-01-31,Domingo,4.8100000000000005,True
16864,39,545,4,2077-01-01,Sexta-feira,3.75,True
16865,39,545,4,2077-01-02,Sábado,0.0,False
16866,39,545,4,2077-01-03,Domingo,3.75,True
16867,39,545,4,2077-01-04,Segunda-feira,3.75,True
16868,39,545,4,2077-01-05,Terça-feira,3.75,True
16869,39,545,4,2077-01-06,Quarta-feira,3.75,True
16870,39,545,4,2077-01-07,Quinta-feira,0.0,False
16871,39,545,4,2077-01-08,Sexta-feira,3.75,True
16872,39,545,4,2077-01-09,Sábado,0.0,False
16873,39,545,4,2077-01-10,Domingo,3.75,True
16874,39,545,4,2077-01-11,Segunda-feira,3.75,True
16875,39,545,4,2077-01-12,Terça-feira,3.75,True
16876,39,545,4,2077-01-13,Quarta-feira,3.75,True
16877,39,545,4,2077-01-14,Quinta-feira,0.0,False
16878,39,545,4,2077-01-15,Sexta-feira,3.75,True
16879,39,545,4,2077-01-16,Sábado,0.0,False
16880,39,545,4,2077-01-17,Domingo,3.75,True
16881,39,545,4,2077-01-18,Segunda-feira,3.75,True
16882,39,545,4,2077-01-19,Terça-feira,3.75,True
16883,39,545,4,2077-01-20,Quarta-feira,3.75,True
16884,39,545,4,2077-01-21,Quinta-feira,0.0,False
16885,39,545,4,2077-01-22,Sexta-feira,3.75,True
16886,39,545,4,2077-01-23,Sábado,0.0,False
16887,39,545,4,2077-01-24,Domingo,0.0,False
16888,39,545,4,2077-01-25,Segunda-feira,3.75,True
16889,39,545,4,2077-01-26,Terça-feira,3.75,True
16890,39,545,4,2077-01-27,Quarta-feira,3.75,True
16891,39,545,4,2077-01-28,Quinta-feira,0.0,False
16892,39,545,4,2077-01-29,Sexta-feira,3.75,True
16893,39,545,4,2077-01-30,Sábado,0.0,False
16894,39,545,4,2077-01-31,Domingo,3.75,True
16895,4,546,4,2077-01-01,Sexta-feira,5.0,True
16896,4,546,4,2077-01-02,Sábado,5.0,True
16897,4,546,4,2077-01-03,Domingo,0.0,False
16898,4,546,4,2077-01-04,Segunda-feira,5.0,True
16899,4,546,4,2077-01-05,Terça-feira,5.0,True
16900,4,546,4,2077-01-06,Quarta-feira,0.0,False
16901,4,546,4,2077-01-07,Quinta-feira,5.0,True
16902,4,546,4,2077-01-08,Sexta-feira,5.0,True
16903,4,546,4,2077-01-09,Sábado,5.0,True
16904,4,546,4,2077-01-10,Domingo,0.0,False
16905,4,546,4,2077-01-11,Segunda-feira,5.0,True
16906,4,546,4,2077-01-12,Terça-feira,5.0,True
16907,4,546,4,2077-01-13,Quarta-feira,0.0,False
16908,4,546,4,2077-01-14,Quinta-feira,5.0,True
16909,4,546,4,2077-01-15,Sexta-feira,5.0,True
16910,4,546,4,2077-01-16,Sábado,5.0,True
16911,4,546,4,2077-01-17,Domingo,0.0,False
16912,4,546,4,2077-01-18,Segunda-feira,5.0,True
16913,4,546,4,2077-01-19,Terça-feira,5.0,True
16914,4,546,4,2077-01-20,Quarta-feira,0.0,False
16915,4,546,4,2077-01-21,Quinta-feira,5.0,True
16916,4,546,4,2077-01-22,Sexta-feira,5.0,True
16917,4,546,4,2077-01-23,Sábado,5.0,True
16918,4,546,4,2077-01-24,Domingo,0.0,False
16919,4,546,4,2077-01-25,Segunda-feira,5.0,True
16920,4,546,4,2077-01-26,Terça-feira,5.0,True
16921,4,546,4,2077-01-27,Quarta-feira,0.0,False
16922,4,546,4,2077-01-28,Quinta-feira,5.0,True
16923,4,546,4,2077-01-29,Sexta-feira,5.0,True
16924,4,546,4,2077-01-30,Sábado,5.0,True
16925,4,546,4,2077-01-31,Domingo,0.0,False
16926,6,547,3,2077-01-01,Sexta-feira,4.8,True
16927,6,547,3,2077-01-02,Sábado,4.8,True
16928,6,547,3,2077-01-03,Domingo,4.8,True
16929,6,547,3,2077-01-04,Segunda-feira,4.8,True
16930,6,547,3,2077-01-05,Terça-feira,4.8,True
16931,6,547,3,2077-01-06,Quarta-feira,0.0,False
16932,6,547,3,2077-01-07,Quinta-feira,0.0,False
16933,6,547,3,2077-01-08,Sexta-feira,4.8,True
16934,6,547,3,2077-01-09,Sábado,4.8,True
16935,6,547,3,2077-01-10,Domingo,4.8,True
16936,6,547,3,2077-01-11,Segunda-feira,4.8,True
16937,6,547,3,2077-01-12,Terça-feira,4.8,True
16938,6,547,3,2077-01-13,Quarta-feira,0.0,False
16939,6,547,3,2077-01-14,Quinta-feira,0.0,False
16940,6,547,3,2077-01-15,Sexta-feira,4.8,True
16941,6,547,3,2077-01-16,Sábado,4.8,True
16942,6,547,3,2077-01-17,Domingo,4.8,True
16943,6,547,3,2077-01-18,Segunda-feira,4.8,True
16944,6,547,3,2077-01-19,Terça-feira,4.8,True
16945,6,547,3,2077-01-20,Quarta-feira,0.0,False
16946,6,547,3,2077-01-21,Quinta-feira,0.0,False
16947,6,547,3,2077-01-22,Sexta-feira,4.8,True
16948,6,547,3,2077-01-23,Sábado,4.8,True
16949,6,547,3,2077-01-24,Domingo,0.0,False
16950,6,547,3,2077-01-25,Segunda-feira,4.8,True
16951,6,547,3,2077-01-26,Terça-feira,4.8,True
16952,6,547,3,2077-01-27,Quarta-feira,0.0,False
16953,6,547,3,2077-01-28,Quinta-feira,0.0,False
16954,6,547,3,2077-01-29,Sexta-feira,4.8,True
16955,6,547,3,2077-01-30,Sábado,4.8,True
16956,6,547,3,2077-01-31,Domingo,4.8,True
16957,45,548,2,2077-01-01,Sexta-feira,3.3000000000000003,True
16958,45,548,2,2077-01-02,Sábado,3.3000000000000003,True
16959,45,548,2,2077-01-03,Domingo,0.0,False
16960,45,548,2,2077-01-04,Segunda-feira,3.3000000000000003,True
16961,45,548,2,2077-01-05,Terça-feira,3.3000000000000003,True
16962,45,548,2,2077-01-06,Quarta-feira,0.0,False
16963,45,548,2,2077-01-07,Quinta-feira,3.3000000000000003,True
16964,45,548,2,2077-01-08,Sexta-feira,3.3000000000000003,True
16965,45,548,2,2077-01-09,Sábado,3.3000000000000003,True
16966,45,548,2,2077-01-10,Domingo,0.0,False
16967,45,548,2,2077-01-11,Segunda-feira,3.3000000000000003,True
16968,45,548,2,2077-01-12,Terça-feira,3.3000000000000003,True
16969,45,548,2,2077-01-13,Quarta-feira,0.0,False
16970,45,548,2,2077-01-14,Quinta-feira,3.3000000000000003,True
16971,45,548,2,2077-01-15,Sexta-feira,3.3000000000000003,True
16972,45,548,2,2077-01-16,Sábado,3.3000000000000003,True
16973,45,548,2,2077-01-17,Domingo,0.0,False
16974,45,548,2,2077-01-18,Segunda-feira,3.3000000000000003,True
16975,45,548,2,2077-01-19,Terça-feira,3.3000000000000003,True
16976,45,548,2,2077-01-20,Quarta-feira,0.0,False
16977,45,548,2,2077-01-21,Quinta-feira,3.3000000000000003,True
16978,45,548,2,2077-01-22,Sexta-feira,3.3000000000000003,True
16979,45,548,2,2077-01-23,Sábado,3.3000000000000003,True
16980,45,548,2,2077-01-24,Domingo,0.0,False
16981,45,548,2,2077-01-25,Segunda-feira,3.3000000000000003,True
16982,45,548,2,2077-01-26,Terça-feira,3.3000000000000003,True
16983,45,548,2,2077-01-27,Quarta-feira,0.0,False
16984,45,548,2,2077-01-28,Quinta-feira,3.3000000000000003,True
16985,45,548,2,2077-01-29,Sexta-feira,3.3000000000000003,True
16986,45,548,2,2077-01-30,Sábado,3.3000000000000003,True
16987,45,548,2,2077-01-31,Domingo,0.0,False
16988,32,549,5,2077-01-01,Sexta-feira,5.2,True
16989,32,549,5,2077-01-02,Sábado,5.2,True
16990,32,549,5,2077-01-03,Domingo,5.2,True
16991,32,549,5,2077-01-04,Segunda-feira,0.0,False
16992,32,549,5,2077-01-05,Terça-feira,5.2,True
16993,32,549,5,2077-01-06,Quarta-feira,0.0,False
16994,32,549,5,2077-01-07,Quinta-feira,5.2,True
16995,32,549,5,2077-01-08,Sexta-feira,5.2,True
16996,32,549,5,2077-01-09,Sábado,5.2,True
16997,32,549,5,2077-01-10,Domingo,5.2,True
16998,32,549,5,2077-01-11,Segunda-feira,0.0,False
16999,32,549,5,2077-01-12,Terça-feira,5.2,True
17000,32,549,5,2077-01-13,Quarta-feira,0.0,False
17001,32,549,5,2077-01-14,Quinta-feira,5.2,True
17002,32,549,5,2077-01-15,Sexta-feira,5.2,True
17003,32,549,5,2077-01-16,Sábado,5.2,True
17004,32,549,5,2077-01-17,Domingo,5.2,True
17005,32,549,5,2077-01-18,Segunda-feira,0.0,False
17006,32,549,5,2077-01-19,Terça-feira,5.2,True
17007,32,549,5,2077-01-20,Quarta-feira,0.0,False
17008,32,549,5,2077-01-21,Quinta-feira,5.2,True
17009,32,549,5,2077-01-22,Sexta-feira,5.2,True
17010,32,549,5,2077-01-23,Sábado,5.2,True
17011,32,549,5,2077-01-24,Domingo,0.0,False
17012,32,549,5,2077-01-25,Segunda-feira,0.0,False
17013,32,549,5,2077-01-26,Terça-feira,5.2,True
17014,32,549,5,2077-01-27,Quarta-feira,0.0,False
17015,32,549,5,2077-01-28,Quinta-feira,5.2,True
17016,32,549,5,2077-01-29,Sexta-feira,5.2,True
17017,32,549,5,2077-01-30,Sábado,5.2,True
17018,32,549,5,2077-01-31,Domingo,5.2,True
17019,52,550,5,2077-01-01,Sexta-feira,5.2,True
17020,52,550,5,2077-01-02,Sábado,5.2,True
17021,52,550,5,2077-01-03,Domingo,0.0,False
17022,52,550,5,2077-01-04,Segunda-feira,5.2,True
17023,52,550,5,2077-01-05,Terça-feira,5.2,True
17024,52,550,5,2077-01-06,Quarta-feira,5.2,True
17025,52,550,5,2077-01-07,Quinta-feira,0.0,False
17026,52,550,5,2077-01-08,Sexta-feira,5.2,True
17027,52,550,5,2077-01-09,Sábado,5.2,True
17028,52,550,5,2077-01-10,Domingo,0.0,False
17029,52,550,5,2077-01-11,Segunda-feira,5.2,True
17030,52,550,5,2077-01-12,Terça-feira,5.2,True
17031,52,550,5,2077-01-13,Quarta-feira,5.2,True
17032,52,550,5,2077-01-14,Quinta-feira,0.0,False
17033,52,550,5,2077-01-15,Sexta-feira,5.2,True
17034,52,550,5,2077-01-16,Sábado,5.2,True
17035,52,550,5,2077-01-17,Domingo,0.0,False
17036,52,550,5,2077-01-18,Segunda-feira,5.2,True
17037,52,550,5,2077-01-19,Terça-feira,5.2,True
17038,52,550,5,2077-01-20,Quarta-feira,5.2,True
17039,52,550,5,2077-01-21,Quinta-feira,0.0,False
17040,52,550,5,2077-01-22,Sexta-feira,5.2,True
17041,52,550,5,2077-01-23,Sábado,5.2,True
17042,52,550,5,2077-01-24,Domingo,0.0,False
17043,52,550,5,2077-01-25,Segunda-feira,5.2,True
17044,52,550,5,2077-01-26,Terça-feira,5.2,True
17045,52,550,5,2077-01-27,Quarta-feira,5.2,True
17046,52,550,5,2077-01-28,Quinta-feira,0.0,False
17047,52,550,5,2077-01-29,Sexta-feira,5.2,True
17048,52,550,5,2077-01-30,Sábado,5.2,True
17049,52,550,5,2077-01-31,Domingo,0.0,False
17050,30,551,4,2077-01-01,Sexta-feira,0.0,False
17051,30,551,4,2077-01-02,Sábado,5.0,True
17052,30,551,4,2077-01-03,Domingo,5.0,True
17053,30,551,4,2077-01-04,Segunda-feira,5.0,True
17054,30,551,4,2077-01-05,Terça-feira,5.0,True
17055,30,551,4,2077-01-06,Quarta-feira,0.0,False
17056,30,551,4,2077-01-07,Quinta-feira,5.0,True
17057,30,551,4,2077-01-08,Sexta-feira,0.0,False
17058,30,551,4,2077-01-09,Sábado,5.0,True
17059,30,551,4,2077-01-10,Domingo,5.0,True
17060,30,551,4,2077-01-11,Segunda-feira,5.0,True
17061,30,551,4,2077-01-12,Terça-feira,5.0,True
17062,30,551,4,2077-01-13,Quarta-feira,0.0,False
17063,30,551,4,2077-01-14,Quinta-feira,5.0,True
17064,30,551,4,2077-01-15,Sexta-feira,0.0,False
17065,30,551,4,2077-01-16,Sábado,5.0,True
17066,30,551,4,2077-01-17,Domingo,5.0,True
17067,30,551,4,2077-01-18,Segunda-feira,5.0,True
17068,30,551,4,2077-01-19,Terça-feira,5.0,True
17069,30,551,4,2077-01-20,Quarta-feira,0.0,False
17070,30,551,4,2077-01-21,Quinta-feira,5.0,True
17071,30,551,4,2077-01-22,Sexta-feira,0.0,False
17072,30,551,4,2077-01-23,Sábado,5.0,True
17073,30,551,4,2077-01-24,Domingo,0.0,False
17074,30,551,4,2077-01-25,Segunda-feira,5.0,True
17075,30,551,4,2077-01-26,Terça-feira,5.0,True
17076,30,551,4,2077-01-27,Quarta-feira,0.0,False
17077,30,551,4,2077-01-28,Quinta-feira,5.0,True
17078,30,551,4,2077-01-29,Sexta-feira,0.0,False
17079,30,551,4,2077-01-30,Sábado,5.0,True
17080,30,551,4,2077-01-31,Domingo,5.0,True
17081,47,552,2,2077-01-01,Sexta-feira,4.4,True
17082,47,552,2,2077-01-02,Sábado,4.4,True
17083,47,552,2,2077-01-03,Domingo,4.4,True
17084,47,552,2,2077-01-04,Segunda-feira,0.0,False
17085,47,552,2,2077-01-05,Terça-feira,4.4,True
17086,47,552,2,2077-01-06,Quarta-feira,4.4,True
17087,47,552,2,2077-01-07,Quinta-feira,0.0,False
17088,47,552,2,2077-01-08,Sexta-feira,4.4,True
17089,47,552,2,2077-01-09,Sábado,4.4,True
17090,47,552,2,2077-01-10,Domingo,4.4,True
17091,47,552,2,2077-01-11,Segunda-feira,0.0,False
17092,47,552,2,2077-01-12,Terça-feira,4.4,True
17093,47,552,2,2077-01-13,Quarta-feira,4.4,True
17094,47,552,2,2077-01-14,Quinta-feira,0.0,False
17095,47,552,2,2077-01-15,Sexta-feira,4.4,True
17096,47,552,2,2077-01-16,Sábado,4.4,True
17097,47,552,2,2077-01-17,Domingo,4.4,True
17098,47,552,2,2077-01-18,Segunda-feira,0.0,False
17099,47,552,2,2077-01-19,Terça-feira,4.4,True
17100,47,552,2,2077-01-20,Quarta-feira,4.4,True
17101,47,552,2,2077-01-21,Quinta-feira,0.0,False
17102,47,552,2,2077-01-22,Sexta-feira,4.4,True
17103,47,552,2,2077-01-23,Sábado,4.4,True
17104,47,552,2,2077-01-24,Domingo,0.0,False
17105,47,552,2,2077-01-25,Segunda-feira,0.0,False
17106,47,552,2,2077-01-26,Terça-feira,4.4,True
17107,47,552,2,2077-01-27,Quarta-feira,4.4,True
17108,47,552,2,2077-01-28,Quinta-feira,0.0,False
17109,47,552,2,2077-01-29,Sexta-feira,4.4,True
17110,47,552,2,2077-01-30,Sábado,4.4,True
17111,47,552,2,2077-01-31,Domingo,4.4,True
17112,35,553,3,2077-01-01,Sexta-feira,3.5999999999999996,True
17113,35,553,3,2077-01-02,Sábado,0.0,False
17114,35,553,3,2077-01-03,Domingo,3.5999999999999996,True
17115,35,553,3,2077-01-04,Segunda-feira,3.5999999999999996,True
17116,35,553,3,2077-01-05,Terça-feira,0.0,False
17117,35,553,3,2077-01-06,Quarta-feira,3.5999999999999996,True
17118,35,553,3,2077-01-07,Quinta-feira,3.5999999999999996,True
17119,35,553,3,2077-01-08,Sexta-feira,3.5999999999999996,True
17120,35,553,3,2077-01-09,Sábado,0.0,False
17121,35,553,3,2077-01-10,Domingo,3.5999999999999996,True
17122,35,553,3,2077-01-11,Segunda-feira,3.5999999999999996,True
17123,35,553,3,2077-01-12,Terça-feira,0.0,False
17124,35,553,3,2077-01-13,Quarta-feira,3.5999999999999996,True
17125,35,553,3,2077-01-14,Quinta-feira,3.5999999999999996,True
17126,35,553,3,2077-01-15,Sexta-feira,3.5999999999999996,True
17127,35,553,3,2077-01-16,Sábado,0.0,False
17128,35,553,3,2077-01-17,Domingo,3.5999999999999996,True
17129,35,553,3,2077-01-18,Segunda-feira,3.5999999999999996,True
17130,35,553,3,2077-01-19,Terça-feira,0.0,False
17131,35,553,3,2077-01-20,Quarta-feira,3.5999999999999996,True
17132,35,553,3,2077-01-21,Quinta-feira,3.5999999999999996,True
17133,35,553,3,2077-01-22,Sexta-feira,3.5999999999999996,True
17134,35,553,3,2077-01-23,Sábado,0.0,False
17135,35,553,3,2077-01-24,Domingo,0.0,False
17136,35,553,3,2077-01-25,Segunda-feira,3.5999999999999996,True
17137,35,553,3,2077-01-26,Terça-feira,0.0,False
17138,35,553,3,2077-01-27,Quarta-feira,3.5999999999999996,True
17139,35,553,3,2077-01-28,Quinta-feira,3.5999999999999996,True
17140,35,553,3,2077-01-29,Sexta-feira,3.5999999999999996,True
17141,35,553,3,2077-01-30,Sábado,0.0,False
17142,35,553,3,2077-01-31,Domingo,3.5999999999999996,True
17143,55,554,2,2077-01-01,Sexta-feira,4.07,True
17144,55,554,2,2077-01-02,Sábado,4.07,True
17145,55,554,2,2077-01-03,Domingo,0.0,False
17146,55,554,2,2077-01-04,Segunda-feira,4.07,True
17147,55,554,2,2077-01-05,Terça-feira,4.07,True
17148,55,554,2,2077-01-06,Quarta-feira,0.0,False
17149,55,554,2,2077-01-07,Quinta-feira,4.07,True
17150,55,554,2,2077-01-08,Sexta-feira,4.07,True
17151,55,554,2,2077-01-09,Sábado,4.07,True
17152,55,554,2,2077-01-10,Domingo,0.0,False
17153,55,554,2,2077-01-11,Segunda-feira,4.07,True
17154,55,554,2,2077-01-12,Terça-feira,4.07,True
17155,55,554,2,2077-01-13,Quarta-feira,0.0,False
17156,55,554,2,2077-01-14,Quinta-feira,4.07,True
17157,55,554,2,2077-01-15,Sexta-feira,4.07,True
17158,55,554,2,2077-01-16,Sábado,4.07,True
17159,55,554,2,2077-01-17,Domingo,0.0,False
17160,55,554,2,2077-01-18,Segunda-feira,4.07,True
17161,55,554,2,2077-01-19,Terça-feira,4.07,True
17162,55,554,2,2077-01-20,Quarta-feira,0.0,False
17163,55,554,2,2077-01-21,Quinta-feira,4.07,True
17164,55,554,2,2077-01-22,Sexta-feira,4.07,True
17165,55,554,2,2077-01-23,Sábado,4.07,True
17166,55,554,2,2077-01-24,Domingo,0.0,False
17167,55,554,2,2077-01-25,Segunda-feira,4.07,True
17168,55,554,2,2077-01-26,Terça-feira,4.07,True
17169,55,554,2,2077-01-27,Quarta-feira,0.0,False
17170,55,554,2,2077-01-28,Quinta-feira,4.07,True
